id,Grupo,Producto_Activo,Cve_Med,Cve_Med,ID_PRODUCTO,GPO,GPO1,ESP,DIF,VAR,CUADRO_BASICO_SAI,PROGRAMA_MEDICO,DESCRIPCION_ARTICULO,UNIDAD_PRESENTACION,CANTIDAD_PRESENTACION,TIPO_PRESENTACION,Unidades,Medida,tot_unidades,med,ANALGESIACOS_ANTIINFLAMATORIOS_ANTIRREUMATICOS,ANALGESICOS_OPIOIDES___,ANALGESICOS_ANTIPIRETICOS,ANESTESICOS_GENERATES,ANESTESICOS_LOCALES,ANSIOLITICOS,ANTIACIDOS,ANTIAGREGANTE_PLAQUETARIO,ANTIANEMICOS,ANTIANGINOSO,ANTIARRITMICOS,ANTIASMATICO__BRONCODILATADOR,ANTIBIOTICOS,ANTICONCEPTIVO_INTRAUTERINO,ANTIDEPRESIVOS,ANTIDIABETICOS,ANTIDIARREICOS,ANTIDOTOS,ANTIEMETICOS,ANTIEPILEPTICOS,ANTIESPASMODICO,ANTIFUNGICOS,ANTIGOTOSOS,ANTIHEMORRAGICOS,ANTIHISTAMINICOS,ANTIPARKINSONIANO,ANTIPSICOTICOS,ANTISEPTICOS_DESINFECTANTES,ANTITROMBITICO_TROMBOTICO_ANTIAGREGANTE,ANTITROMBOTICO_TROMBOLITICO,ANTITUSIVOS,ANTIULCEROSOS_PROTECTOR_GASTRICO,ANTIVIRALES,CARDIOTONICOS,CORTICOIDES,DIURETICOS_ANTIHIPERTENSIVOS,FACTOR_VITAMINICO,HIPNOTICO_SEDANTE,HIPOLIPEMIANTE,INDUCTOR_DEL_PARTO,INHIBIDOR_DEL_PARTO,INMUNOSUPRESORES,LAXANTES,MUCOLITICOS,OTROS_ANTIHIPERTENSIVOS,RELAJANTE_MUSCULAR,TERAPIA_TIROIDEA,TRATAMIENTO_TUBERCULOSIS,g1_ANALGESICOS,g2_ANESTESIA,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,GRUPO,ANALGESICOS_URINARIOS,ANTIAGREGANTES_PLAQUETARIOS,ANTIALERGICOS,ANTIANDROGENICOS,ANTIARRITMICOS,ANTICOAGULANTES_ORALES,ANTIDEPRESIVOS,ANTIFLAMATORIOS_ESTEROIDEOS,ANTIHIPERTENSIVOS,ANTIINFLAMATORIOS_NO_ESTEROIDEOS,ANTIMICOTICOS_SISTEMICOS_Y_TOPICOS,ANTIMUSCARINICOS,ANTINEURITICOS,ANTITUSIVOS,ANTIULCEROSOS_Y_PROTECTORES_DE_LA_MUCOSA_GASTRICA,ANTIURICOSURICOS,ANTIVERTIGINOSOS,BENZODIAZEPINAS,BLOQUEADORES_ALFA,BRONCODILATADORES_Y_EXPECTORANTES,DISFUNCION_ERECTIL,ELECTROLITOS_ORALES,FARMACOS_INSUFICIENCIA_CARDIACA_Y_ANTIANGINOSOS,FARMACOS_MODIFICADORES_DE_LA_ENFERMEDAD,FARMACOS_OCULARES,FARMACOS_UTILIZADOS_EN_CANCER_DE_MAMA,FARMACOS_UTILIZADOS_EN_HIPERTIROIDISMO,FARMACOS_UTILIZADOS_EN_HIPOTIROIDISMO,FARMACOS_UTILIZADOS_EN_NEFROLOGIA,FARMACOS_UTILIZADOS_EN_NEUROLOGIA,FARMACOS_UTILIZADOS_EN_OSTEOPOROSIS,FARMACOS_UTILIZADOS_EN_PSIQUIATRIA,FORMULAS_NUTRICIONALES_COMPLETAS,HIPOLIPEMIANTES,HORMONALES,METILXANTINAS,VARIOS,VITAMINICOS
240,Grupo Nº 9: Gineco-obstetricia,MISOPROSTOL,6012,6012,1000060120000,010,000,6012,00,00,SI,,MISOPROSTOL. TABLETA. CADA TABLETA CONTIENE: MISOPROSTOL 200 MICROGRAMOS. ENVASE CON 1 TABLETA.,ENV,1,TAB,200,microgramos,200,microgramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Grupo Nº 9: Gineco-obstetricia,MISOPROSTOL,6012,6012,1000060120101,010,000,6012,01,01,NO,,MISOPROSTOL. TABLETA. CADA TABLETA CONTIENE: MISOPROSTOL 200 MICROGRAMOS. ENVASE CON 2 TABLETAS.,ENV,2,TAB,200,microgramos,400,microgramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,Grupo Nº 9: Gineco-obstetricia,MISOPROSTOL,6012,6012,1000060120201,010,000,6012,02,01,NO,,MISOPROSTOL. TABLETA. CADA TABLETA CONTIENE: MISOPROSTOL 200 MICROGRAMOS. ENVASE CON 4 TABLETAS.,ENV,4,TAB,200,microgramos,800,microgramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,Grupo Nº 9: Gineco-obstetricia,MISOPROSTOL,6012,6012,1000060120301,010,000,6012,03,01,NO,,MISOPROSTOL. TABLETA. CADA TABLETA CONTIENE: MISOPROSTOL 200 MICROGRAMOS. ENVASE CON 8 TABLETAS.,ENV,8,TAB,200,microgramos,1600,microgramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Grupo Nº 9: Gineco-obstetricia,MISOPROSTOL,6012,6012,1000060120401,010,000,6012,04,01,NO,,MISOPROSTOL. TABLETA. CADA TABLETA CONTIENE: MISOPROSTOL 200 MICROGRAMOS. ENVASE CON 12 TABLETAS.,ENV,12,TAB,200,microgramos,2400,microgramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,Grupo Nº 9: Gineco-obstetricia,MIFEPRISTONA,6034,6034,1000060340000,010,000,6034,00,00,SI,,MIFEPRISTONA. TABLETA. CADA TABLETA CONTIENE: MIFEPRISTONA 200 MG. ENVASE CON UNA TABLETA.,ENV,1,TAB,200,miligramos,200,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,Grupo Nº 9: Gineco-obstetricia,TIBOLONA,2207,2207,1000022070002,010,000,2207,00,02,NO,"VALES,Sustantiva",TIBOLONA. TABLETAS. CADA TABLETA CONTIENE: TIBOLONA 2.5 MG. ENVASE CON 28 TABLETAS.,ENV,28,TAB,2.5,miligramos,70,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Grupo Nº 9: Gineco-obstetricia,TIBOLONA,2207,2207,1000022070100,010,000,2207,01,00,SI,"VALES,Sustantiva",TIBOLONA TABLETA CADA TABLETA CONTIENE: TIBOLONA 2.5 MG ENVASE CON 30 TABLETAS.,ENV,30,TAB,2.5,miligramos,75,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Grupo Nº 9: Gineco-obstetricia,MEDROXIPROGESTERONA,3044,3044,1000030440000,010,000,3044,00,00,SI,"Sustantiva,VALES",MEDROXIPROGESTERONA TABLETA CADA TABLETA CONTIENE: ACETATO DE  MEDROXIPROGESTERONA 10 MG ENVASE CON 10 TABLETAS.,ENV,10,TAB,10,miligramos,100,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Grupo Nº 9: Gineco-obstetricia,MEDROXIPROGESTERONA,3045,3045,1000030450000,010,000,3045,00,00,SI,"Sustantiva,Programa de Planificación Familiar,VALES",MEDROXIPROGESTERONA SUSPENSION INYECTABLE CADA FRASCO AMPULA O JERINGA  PRELLENADA CONTIENE: ACETATO DE MEDROXIPROGESTERONA 150 MG ENVASE CON UNA  FRASCO AMPULA O JERINGA PRELLENADA DE 1 ML.,ENV,1,FAJ,150,miligramos,150,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,Grupo Nº 9: Gineco-obstetricia,INDOMETACINA,3412,3412,1000034120000,010,000,3412,00,00,SI,"VALES,Sustantiva",INDOMETACINA SUPOSITORIO CADA SUPOSITORIO CONTIENE: INDOMETACINA 100 MG ENVASE  CON 6 SUPOSITORIOS.,ENV,6,SUP,100,miligramos,600,miligramos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANTIINFLAMATORIOS_NO_ESTEROIDEOS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,Grupo Nº 9: Gineco-obstetricia,INDOMETACINA,3412,3412,1000034120100,010,000,3412,01,00,NO,"VALES,Sustantiva",INDOMETACINA. SUPOSITORIO. CADA SUPOSITORIO CONTIENE: INDOMETACINA 100 MG. ENVASE CON 15 SUPOSITORIOS.,ENV,15,SUP,100,miligramos,1500,miligramos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANTIINFLAMATORIOS_NO_ESTEROIDEOS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,Grupo Nº 9: Gineco-obstetricia,ERGOMETRINA,1544,1544,4000015440000,040,000,1544,00,00,SI,Sustantiva,ERGOMETRINA (ERGONOVINA) SOLUCION INYECTABLE CADA AMPOLLETA CONTIENE: MALEATO DE ERGOMETRINA 0.2 MG ENVASE CON 50 AMPOLLETAS DE 1 ML.,ENV,50,AMP,0.25,miligramos,12.5,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,Grupo Nº 9: Gineco-obstetricia,ERGOMETRINA,1544,1544,4000015440002,040,000,1544,00,02,NO,Sustantiva,ERGOMETRINA SOLUCION INYECTABLE CADA AMPOLLETA CONTIENE: MALEATO DE ERGOMETRINA 0.2 MG ENVASE CON 50 AMPOLLETAS DE 1 ML.,ENV,50,AMP,0.25,miligramos,12.5,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,Grupo Nº 9: Gineco-obstetricia,DANAZOL,1093,1093,1000010930000,010,000,1093,00,00,SI,Sustantiva,DANAZOL CAPSULA O COMPRIMIDO CADA CAPSULA O COMPRIMIDO CONTIENE: DANAZOL 100 MG ENVASE CON 50 CAPSULAS O COMPRIMIDOS.,ENV,50,C.C,100,miligramos,5000,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,Grupo Nº 9: Gineco-obstetricia,CABERGOLINA,1094,1094,1000010940000,010,000,1094,00,00,SI,"VALES,Sustantiva",CABERGOLINA TABLETA CADA TABLETA CONTIENE: CABERGOLINA 0.5 MG ENVASE CON 2 TABLETAS.,ENV,2,TAB,0.5,miligramos,1,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,Grupo Nº 9: Gineco-obstetricia,CABERGOLINA,1094,1094,1000010940100,010,000,1094,01,00,NO,"VALES,Sustantiva",CABERGOLINA. TABLETAS. CADA TABLETA CONTIENE: CABERGOLINA 0.5 MG. ENVASE CON 4 TABLETAS.,ENV,4,TAB,0.5,miligramos,2,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,Grupo Nº 9: Gineco-obstetricia,BROMOCRIPTINA,1096,1096,1000010960000,010,000,1096,00,00,SI,Sustantiva,BROMOCRIPTINA TABLETA CADA TABLETA CONTIENE: MESILATO DE BROMOCRIPTINA EQUIVALENTE A 2.5 MG DE BROMOCRIPTINA. ENVASE CON 14 TABLETAS.,ENV,14,TAB,2.5,miligramos,35,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,Grupo Nº 9: Gineco-obstetricia,ESTRÓGENOS CONJUGADOS,1501,1501,1000015010000,010,000,1501,00,00,SI,Sustantiva,ESTROGENOS CONJUGADOS GRAGEA O TABLETA CADA GRAGEA O TABLETA CONTIENE: ESTROGENOS CONJUGADOS DE ORIGEN EQUINO 0.625 MG ENVASE CON 42 GRAGEAS O TABLETAS.,ENV,42,T.G,0.625,miligramos,26.25,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HORMONALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
854,Grupo Nº 9: Gineco-obstetricia,ESTRÓGENOS CONJUGADOS,1506,1506,1000015060000,010,000,1506,00,00,SI,"VALES,Sustantiva",ESTROGENOS CONJUGADOS CREMA VAGINAL CADA 100 G CONTIENE: ESTROGENOS CONJUGADOS DE ORIGEN EQUINO 62.5 MG ENVASE CON 43 G Y APLICADOR.,ENV,1,ENV,43,gramos,43,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HORMONALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
855,Grupo Nº 9: Gineco-obstetricia,ESTRÓGENOS CONJUGADOS Y MEDROXIPROGESTERONA,1508,1508,1000015080000,010,000,1508,00,00,SI,Sustantiva,ESTROGENOS CONJUGADOS Y MEDROXIPROGESTERONA GRAGEA CADA GRAGEA CONTIENE: ESTROGENOS CONJUGADOS DE ORIGEN EQUINO 0.625 MG ACETATO DE MEDROXIPROGESTERONA 2.5 MG ENVASE CON 28 GRAGEAS.,ENV,28,GRA,3.125,miligramos,87.5,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,Grupo Nº 9: Gineco-obstetricia,CIPROTERONA-ETINILESTRADIOL,1511,1511,1000015110000,010,000,1511,00,00,SI,"VALES,Sustantiva",CIPROTERONA-ETINILESTRADIOL GRAGEA CADA GRAGEA CONTIENE: ACETATO DE CIPROTERONA 2 MG ETINILESTRADIOL 0.035 MG ENVASE CON 21 GRAGEAS.,ENV,21,GRA,2.035,miligramos,42.735,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,Grupo Nº 9: Gineco-obstetricia,"ESTRADIOL, DROSPIRENONA",1516,1516,1000015160000,010,000,1516,00,00,SI,,"ESTRADIOL, DROSPIRENONA. COMPRIMIDO. CADA COMPRIMIDO CONTIENE: ESTRADIOL HEMIHIDRATADO EQUIVALENTE A 1 MG. DE ESTRADIOL. DROSPIRENONA 2 MG. ENVASE CON 28 COMPRIMIDOS.",ENV,28,COM,3,miligramos,84,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,Grupo Nº 9: Gineco-obstetricia,CLORMADINONA,1521,1521,1000015210000,010,000,1521,00,00,SI,Sustantiva,CLORMADINONA TABLETA CADA TABLETA CONTIENE: ACETATO DE CLORMADINONA 2 MG ENVASE CON 10 TABLETAS.,ENV,10,TAB,2,miligramos,20,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,Grupo Nº 9: Gineco-obstetricia,CLOMIFENO,1531,1531,1000015310000,010,000,1531,00,00,SI,Sustantiva,CLOMIFENO TABLETA CADA TABLETA CONTIENE: CITRATO DE CLOMIFENO 50 MG ENVASE CON 10 TABLETAS.,ENV,10,TAB,50,miligramos,500,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,Grupo Nº 9: Gineco-obstetricia,CARBETOCINA,1541,1541,1000015410002,010,000,1541,00,02,SI,Sustantiva,CARBETOCINA SOLUCION INYECTABLE CADA AMPOLLETA O FRASCO AMPULA CONTIENE: CARBETOCINA 100 MICROGRAMOS ENVASE CON UNA AMPOLLETA O FRASCO AMPULA.,ENV,1,AFA,100,microgramos,100,microgramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,Grupo Nº 9: Gineco-obstetricia,CARBETOCINA,1541,1541,1000015410100,010,000,1541,01,00,NO,Sustantiva,CARBETOCINA SOLUCION INYECTABLE CADA AMPOLLETA O FRASCO AMPULA CONTIENE: CARBETOCINA 100 MICROGRAMOS ENVASE CON 5 AMPOLLETA O FRASCO AMPULA.,ENV,5,AFA,100,microgramos,500,microgramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,Grupo Nº 9: Gineco-obstetricia,CARBETOCINA,1541,1541,1000015410201,010,000,1541,02,01,NO,Sustantiva,CARBETOCINA SOLUCION INYECTABLE CADA AMPOLLETA O FRASCO AMPULA CONTIENE: CARBETOCINA 100 MG. ENVASE CON UN FRASCO AMPULA Y UN FILTRO DE INFUSION DE 0.45 MICRAS.,ENV,1,ENV,100,miligramos,100,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,Grupo Nº 9: Gineco-obstetricia,OXITOCINA,1542,1542,1000015420000,010,000,1542,00,00,SI,"Sustantiva,Uso Hospitalario, Gineco-obstetricia",OXITOCINA. SOLUCION INYECTABLE CADA AMPOLLETA CONTIENE: OXITOCINA: 5 UI ENVASE CON 50 AMPOLLETAS CON 1 ML.,ENV,50,AMP,5,UI,250,UI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,Grupo Nº 9: Gineco-obstetricia,ATOSIBÁN,1546,1546,1000015460000,010,000,1546,00,00,SI,"Sustantiva,Uso Hospitalario, Gineco-obstetricia",ATOSIBAN SOLUCION INYECTABLE CADA FRASCO AMPULA CONTIENE: ATOSIBAN 37.5 MG ENVASE CON 5.0 ML.,ENV,1,ENV,37.4,miligramos,37.4,miligramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
